card_id,ind,url
101923043,13,https://avcdn.av.by/advertbig/0001/2520/7514.jpg
101923043,14,https://avcdn.av.by/advertbig/0001/2520/7509.jpg
101923043,15,https://avcdn.av.by/advertbig/0001/2520/7519.jpg
101923043,16,https://avcdn.av.by/advertbig/0001/2520/7639.jpg
101923043,17,https://avcdn.av.by/advertbig/0001/2520/7644.jpg
104081651,1,https://avcdn.av.by/advertbig/0001/8874/2549.jpg
104081651,2,https://avcdn.av.by/advertbig/0001/8685/7061.jpg
104081651,3,https://avcdn.av.by/advertbig/0001/8685/7081.jpg
104081651,4,https://avcdn.av.by/advertbig/0001/8685/7076.jpg
104081651,5,https://avcdn.av.by/advertbig/0001/8685/7086.jpg
104081651,6,https://avcdn.av.by/advertbig/0001/8685/7091.jpg
104081651,7,https://avcdn.av.by/advertbig/0001/8685/7146.jpg
104081651,8,https://avcdn.av.by/advertbig/0001/8685/7111.jpg
104081651,9,https://avcdn.av.by/advertbig/0001/8685/7116.jpg
104081651,10,https://avcdn.av.by/advertbig/0001/8685/7141.jpg
104081651,11,https://avcdn.av.by/advertbig/0001/8685/7121.jpg
104081651,12,https://avcdn.av.by/advertbig/0001/8685/7136.jpg
104081651,13,https://avcdn.av.by/advertbig/0001/8685/7186.jpg
104081651,14,https://avcdn.av.by/advertbig/0001/8685/7176.jpg
104081651,15,https://avcdn.av.by/advertbig/0001/8685/7126.jpg
104081651,16,https://avcdn.av.by/advertbig/0001/8685/7131.jpg
104081651,17,https://avcdn.av.by/advertbig/0001/8685/7151.jpg
104081651,18,https://avcdn.av.by/advertbig/0001/8685/7191.jpg
104081651,19,https://avcdn.av.by/advertbig/0001/8685/7181.jpg
104081651,20,https://avcdn.av.by/advertbig/0001/8685/7171.jpg
104081651,21,https://avcdn.av.by/advertbig/0001/8685/7156.jpg
104081651,22,https://avcdn.av.by/advertbig/0001/8685/7161.jpg
104081651,23,https://avcdn.av.by/advertbig/0001/8685/7166.jpg
104081651,24,https://avcdn.av.by/advertbig/0001/8685/7101.jpg
104081651,25,https://avcdn.av.by/advertbig/0001/8685/7106.jpg
104080467,1,https://avcdn.av.by/advertbig/0001/8679/3529.jpg
104080467,2,https://avcdn.av.by/advertbig/0001/8679/3524.jpg
104080467,3,https://avcdn.av.by/advertbig/0001/8679/3497.jpg
104080467,4,https://avcdn.av.by/advertbig/0001/8679/3494.jpg
104080467,5,https://avcdn.av.by/advertbig/0001/8679/3514.jpg
104080467,6,https://avcdn.av.by/advertbig/0001/8679/3504.jpg
104080467,7,https://avcdn.av.by/advertbig/0001/8679/3559.jpg
104080467,8,https://avcdn.av.by/advertbig/0001/8679/3564.jpg
104080467,9,https://avcdn.av.by/advertbig/0001/8679/3554.jpg
104080467,10,https://avcdn.av.by/advertbig/0001/8679/3574.jpg
104080467,11,https://avcdn.av.by/advertbig/0001/8679/3579.jpg
104080467,12,https://avcdn.av.by/advertbig/0001/8679/3609.jpg
104080467,13,https://avcdn.av.by/advertbig/0001/8679/3589.jpg
104080467,14,https://avcdn.av.by/advertbig/0001/8679/3629.jpg
104080467,15,https://avcdn.av.by/advertbig/0001/8679/3594.jpg
104080467,16,https://avcdn.av.by/advertbig/0001/8679/3614.jpg
104080467,17,https://avcdn.av.by/advertbig/0001/8679/3599.jpg
104080467,18,https://avcdn.av.by/advertbig/0001/8679/3604.jpg
104080467,19,https://avcdn.av.by/advertbig/0001/8679/3619.jpg
104080467,20,https://avcdn.av.by/advertbig/0001/8679/3624.jpg
104080467,21,https://avcdn.av.by/advertbig/0001/8679/3634.jpg
104080467,22,https://avcdn.av.by/advertbig/0001/8679/3584.jpg
104080467,23,https://avcdn.av.by/advertbig/0001/8679/3680.jpg
104080467,24,https://avcdn.av.by/advertbig/0001/8679/3685.jpg
104080467,25,https://avcdn.av.by/advertbig/0001/8679/3690.jpg
104080467,26,https://avcdn.av.by/advertbig/0001/8679/3795.jpg
104080448,1,https://avcdn.av.by/advertbig/0001/8675/3388.jpg
104080448,2,https://avcdn.av.by/advertbig/0001/8675/3393.jpg
104080448,3,https://avcdn.av.by/advertbig/0001/8675/3398.jpg
104080448,4,https://avcdn.av.by/advertbig/0001/8675/3403.jpg
104080448,5,https://avcdn.av.by/advertbig/0001/8675/3408.jpg
104080448,6,https://avcdn.av.by/advertbig/0001/8675/3413.jpg
104080448,7,https://avcdn.av.by/advertbig/0001/8675/3418.jpg
104080448,8,https://avcdn.av.by/advertbig/0001/8675/3423.jpg
104080448,9,https://avcdn.av.by/advertbig/0001/8675/3428.jpg
104080448,10,https://avcdn.av.by/advertbig/0001/8675/3433.jpg
103913954,1,https://avcdn.av.by/advertbig/0001/8069/2333.jpg
103913954,2,https://avcdn.av.by/advertbig/0001/8069/2353.jpg
103913954,3,https://avcdn.av.by/advertbig/0001/8069/2348.jpg
103913954,4,https://avcdn.av.by/advertbig/0001/8069/2383.jpg
103913954,5,https://avcdn.av.by/advertbig/0001/8069/2373.jpg
103913954,6,https://avcdn.av.by/advertbig/0001/8069/2403.jpg
103913954,7,https://avcdn.av.by/advertbig/0001/8069/2488.jpg
103913954,8,https://avcdn.av.by/advertbig/0001/8069/2478.jpg
103913954,9,https://avcdn.av.by/advertbig/0001/8069/2398.jpg
103913954,10,https://avcdn.av.by/advertbig/0001/8069/2508.jpg
103913954,11,https://avcdn.av.by/advertbig/0001/8069/2483.jpg
103913954,12,https://avcdn.av.by/advertbig/0001/8069/2473.jpg
103913954,13,https://avcdn.av.by/advertbig/0001/8069/2503.jpg
103913954,14,https://avcdn.av.by/advertbig/0001/8069/2438.jpg
103913954,15,https://avcdn.av.by/advertbig/0001/8069/2513.jpg
103913954,16,https://avcdn.av.by/advertbig/0001/8069/2443.jpg
103913954,17,https://avcdn.av.by/advertbig/0001/8069/2493.jpg
103913954,18,https://avcdn.av.by/advertbig/0001/8069/2518.jpg
103913954,19,https://avcdn.av.by/advertbig/0001/8069/2413.jpg
103913954,20,https://avcdn.av.by/advertbig/0001/8069/2428.jpg
103913954,21,https://avcdn.av.by/advertbig/0001/8069/2458.jpg
103913954,22,https://avcdn.av.by/advertbig/0001/8069/2468.jpg
103913954,23,https://avcdn.av.by/advertbig/0001/8069/2463.jpg
103913954,24,https://avcdn.av.by/advertbig/0001/8069/2418.jpg
103913954,25,https://avcdn.av.by/advertbig/0001/8069/2423.jpg
103913954,26,https://avcdn.av.by/advertbig/0001/8069/2433.jpg
103913923,1,https://avcdn.av.by/advertbig/0001/8073/0440.jpg
103913923,2,https://avcdn.av.by/advertbig/0001/8073/0445.jpg
103913923,3,https://avcdn.av.by/advertbig/0001/8073/0450.jpg
103913923,4,https://avcdn.av.by/advertbig/0001/8073/0465.jpg
103913923,5,https://avcdn.av.by/advertbig/0001/8073/0455.jpg
103913923,6,https://avcdn.av.by/advertbig/0001/8073/0460.jpg
103913923,7,https://avcdn.av.by/advertbig/0001/8073/0470.jpg
103913923,8,https://avcdn.av.by/advertbig/0001/8073/0475.jpg
103913923,9,https://avcdn.av.by/advertbig/0001/8073/0485.jpg
103913923,10,https://avcdn.av.by/advertbig/0001/8073/0495.jpg
103913923,11,https://avcdn.av.by/advertbig/0001/8073/0490.jpg
103913923,12,https://avcdn.av.by/advertbig/0001/8073/0520.jpg
103913923,13,https://avcdn.av.by/advertbig/0001/8073/0545.jpg
103913923,14,https://avcdn.av.by/advertbig/0001/8073/0540.jpg
103913923,15,https://avcdn.av.by/advertbig/0001/8073/0500.jpg
103913923,16,https://avcdn.av.by/advertbig/0001/8073/0535.jpg
103913923,17,https://avcdn.av.by/advertbig/0001/8073/0480.jpg
103913923,18,https://avcdn.av.by/advertbig/0001/8073/0505.jpg
103913923,19,https://avcdn.av.by/advertbig/0001/8073/0530.jpg
103913923,20,https://avcdn.av.by/advertbig/0001/8073/0510.jpg
103913923,21,https://avcdn.av.by/advertbig/0001/8073/0515.jpg
103913923,22,https://avcdn.av.by/advertbig/0001/8073/0525.jpg
103913912,1,https://avcdn.av.by/advertbig/0001/8066/1241.jpg
103913912,2,https://avcdn.av.by/advertbig/0001/8066/1266.jpg
103913912,3,https://avcdn.av.by/advertbig/0001/8066/1261.jpg
103913912,4,https://avcdn.av.by/advertbig/0001/8066/1251.jpg
103913912,5,https://avcdn.av.by/advertbig/0001/8066/1246.jpg
103913912,6,https://avcdn.av.by/advertbig/0001/8066/1256.jpg
103913912,7,https://avcdn.av.by/advertbig/0001/8066/1976.jpg
103913912,8,https://avcdn.av.by/advertbig/0001/8066/1981.jpg
103913912,9,https://avcdn.av.by/advertbig/0001/8066/1951.jpg
103913912,10,https://avcdn.av.by/advertbig/0001/8066/2046.jpg
103913912,11,https://avcdn.av.by/advertbig/0001/8066/1936.jpg
103913912,12,https://avcdn.av.by/advertbig/0001/8066/2023.jpg
103913912,13,https://avcdn.av.by/advertbig/0001/8066/2066.jpg
103913912,14,https://avcdn.av.by/advertbig/0001/8066/2022.jpg
103913912,15,https://avcdn.av.by/advertbig/0001/8066/2001.jpg
103913912,16,https://avcdn.av.by/advertbig/0001/8066/2041.jpg
103913912,17,https://avcdn.av.by/advertbig/0001/8066/2016.jpg
103913912,18,https://avcdn.av.by/advertbig/0001/8066/1991.jpg
103913912,19,https://avcdn.av.by/advertbig/0001/8066/2051.jpg
103913912,20,https://avcdn.av.by/advertbig/0001/8066/2061.jpg
103913912,21,https://avcdn.av.by/advertbig/0001/8066/1996.jpg
103913912,22,https://avcdn.av.by/advertbig/0001/8066/2031.jpg
103913912,23,https://avcdn.av.by/advertbig/0001/8066/2056.jpg
103913903,1,https://avcdn.av.by/advertbig/0001/8065/6066.jpg
103913903,2,https://avcdn.av.by/advertbig/0001/8065/6031.jpg
103913903,3,https://avcdn.av.by/advertbig/0001/8065/6046.jpg
103913903,4,https://avcdn.av.by/advertbig/0001/8065/6071.jpg
103913903,5,https://avcdn.av.by/advertbig/0001/8065/6051.jpg
103913903,6,https://avcdn.av.by/advertbig/0001/8065/6076.jpg
103913903,7,https://avcdn.av.by/advertbig/0001/8065/6121.jpg
103913903,8,https://avcdn.av.by/advertbig/0001/8065/6138.jpg
103913903,9,https://avcdn.av.by/advertbig/0001/8065/6156.jpg
103913903,10,https://avcdn.av.by/advertbig/0001/8065/6201.jpg
103913903,11,https://avcdn.av.by/advertbig/0001/8065/6131.jpg
103913903,12,https://avcdn.av.by/advertbig/0001/8065/6146.jpg
103913903,13,https://avcdn.av.by/advertbig/0001/8065/6176.jpg
103913903,14,https://avcdn.av.by/advertbig/0001/8065/6206.jpg
103913903,15,https://avcdn.av.by/advertbig/0001/8065/6196.jpg
103913903,16,https://avcdn.av.by/advertbig/0001/8065/6161.jpg
103913903,17,https://avcdn.av.by/advertbig/0001/8065/6166.jpg
103913903,18,https://avcdn.av.by/advertbig/0001/8065/6137.jpg
103913903,19,https://avcdn.av.by/advertbig/0001/8065/6126.jpg
103913903,20,https://avcdn.av.by/advertbig/0001/8065/6191.jpg
103913903,21,https://avcdn.av.by/advertbig/0001/8065/6181.jpg
103913903,22,https://avcdn.av.by/advertbig/0001/8065/6171.jpg
103913903,23,https://avcdn.av.by/advertbig/0001/8065/6186.jpg
103907611,1,https://avcdn.av.by/advertbig/0001/8065/0826.jpg
103907611,2,https://avcdn.av.by/advertbig/0001/8065/0836.jpg
103907611,3,https://avcdn.av.by/advertbig/0001/8065/0821.jpg
103907611,4,https://avcdn.av.by/advertbig/0001/8065/0831.jpg
103907611,5,https://avcdn.av.by/advertbig/0001/8065/0846.jpg
103907611,6,https://avcdn.av.by/advertbig/0001/8065/0841.jpg
103907611,7,https://avcdn.av.by/advertbig/0001/8065/1246.jpg
103907611,8,https://avcdn.av.by/advertbig/0001/8065/1241.jpg
103907611,9,https://avcdn.av.by/advertbig/0001/8065/1226.jpg
103907611,10,https://avcdn.av.by/advertbig/0001/8065/1231.jpg
103907611,11,https://avcdn.av.by/advertbig/0001/8065/1236.jpg
103907611,12,https://avcdn.av.by/advertbig/0001/8065/1261.jpg
103907611,13,https://avcdn.av.by/advertbig/0001/8065/1576.jpg
103907611,14,https://avcdn.av.by/advertbig/0001/8065/1616.jpg
103907611,15,https://avcdn.av.by/advertbig/0001/8065/1571.jpg
103907611,16,https://avcdn.av.by/advertbig/0001/8065/1601.jpg
103907611,17,https://avcdn.av.by/advertbig/0001/8065/1586.jpg
103907611,18,https://avcdn.av.by/advertbig/0001/8065/1596.jpg
103907611,19,https://avcdn.av.by/advertbig/0001/8065/1611.jpg
103907611,20,https://avcdn.av.by/advertbig/0001/8065/1606.jpg
103907611,21,https://avcdn.av.by/advertbig/0001/8065/1696.jpg
103901172,1,https://avcdn.av.by/advertbig/0001/8075/1300.jpg
103901172,2,https://avcdn.av.by/advertbig/0001/8075/1305.jpg
103901172,3,https://avcdn.av.by/advertbig/0001/8075/1315.jpg
103901172,4,https://avcdn.av.by/advertbig/0001/8075/1310.jpg
103901172,5,https://avcdn.av.by/advertbig/0001/8075/1320.jpg
103901172,6,https://avcdn.av.by/advertbig/0001/8075/1330.jpg
103901172,7,https://avcdn.av.by/advertbig/0001/8075/1345.jpg
103901172,8,https://avcdn.av.by/advertbig/0001/8075/1360.jpg
103901172,9,https://avcdn.av.by/advertbig/0001/8075/1325.jpg
103901172,10,https://avcdn.av.by/advertbig/0001/8075/1395.jpg
103901172,11,https://avcdn.av.by/advertbig/0001/8075/1402.jpg
103901172,12,https://avcdn.av.by/advertbig/0001/8075/1435.jpg
103901172,13,https://avcdn.av.by/advertbig/0001/8075/1365.jpg
103901172,14,https://avcdn.av.by/advertbig/0001/8075/1425.jpg
103901172,15,https://avcdn.av.by/advertbig/0001/8075/1390.jpg
103901172,16,https://avcdn.av.by/advertbig/0001/8075/1370.jpg
103901172,17,https://avcdn.av.by/advertbig/0001/8075/1418.jpg
103901172,18,https://avcdn.av.by/advertbig/0001/8075/1380.jpg
103901172,19,https://avcdn.av.by/advertbig/0001/8075/1375.jpg
103901172,20,https://avcdn.av.by/advertbig/0001/8075/1410.jpg
103901172,21,https://avcdn.av.by/advertbig/0001/8075/1430.jpg
103901172,22,https://avcdn.av.by/advertbig/0001/8075/1385.jpg
103901172,23,https://avcdn.av.by/advertbig/0001/8075/1335.jpg
103901172,24,https://avcdn.av.by/advertbig/0001/8075/1355.jpg
103901172,25,https://avcdn.av.by/advertbig/0001/8075/1340.jpg
103901172,26,https://avcdn.av.by/advertbig/0001/8075/1401.jpg
103901172,27,https://avcdn.av.by/advertbig/0001/8075/1415.jpg
103901172,28,https://avcdn.av.by/advertbig/0001/8075/1350.jpg
103901147,1,https://avcdn.av.by/advertbig/0001/8304/5393.jpg
103901147,2,https://avcdn.av.by/advertbig/0001/8304/5408.jpg
103901147,3,https://avcdn.av.by/advertbig/0001/8304/5403.jpg
103901147,4,https://avcdn.av.by/advertbig/0001/8304/5398.jpg
103901147,5,https://avcdn.av.by/advertbig/0001/8304/5418.jpg
103901147,6,https://avcdn.av.by/advertbig/0001/8304/5423.jpg
103901147,7,https://avcdn.av.by/advertbig/0001/8304/5470.jpg
103901147,8,https://avcdn.av.by/advertbig/0001/8304/5443.jpg
103901147,9,https://avcdn.av.by/advertbig/0001/8304/5448.jpg
103901147,10,https://avcdn.av.by/advertbig/0001/8304/5458.jpg
103901147,11,https://avcdn.av.by/advertbig/0001/8304/5453.jpg
103901147,12,https://avcdn.av.by/advertbig/0001/8304/5498.jpg
103901147,13,https://avcdn.av.by/advertbig/0001/8304/5514.jpg
103901147,14,https://avcdn.av.by/advertbig/0001/8304/5438.jpg
103901147,15,https://avcdn.av.by/advertbig/0001/8304/5469.jpg
103901147,16,https://avcdn.av.by/advertbig/0001/8304/5515.jpg
103901147,17,https://avcdn.av.by/advertbig/0001/8304/5508.jpg
103901147,18,https://avcdn.av.by/advertbig/0001/8304/5478.jpg
103901147,19,https://avcdn.av.by/advertbig/0001/8304/5493.jpg
103901147,20,https://avcdn.av.by/advertbig/0001/8304/5483.jpg
103901147,21,https://avcdn.av.by/advertbig/0001/8304/5503.jpg
103901046,1,https://avcdn.av.by/advertbig/0001/8109/2383.jpg
103901046,2,https://avcdn.av.by/advertbig/0001/8109/2398.jpg
103901046,3,https://avcdn.av.by/advertbig/0001/8109/2413.jpg
103901046,4,https://avcdn.av.by/advertbig/0001/8109/2448.jpg
103901046,5,https://avcdn.av.by/advertbig/0001/8109/2473.jpg
103901046,6,https://avcdn.av.by/advertbig/0001/8109/2478.jpg
103901046,7,https://avcdn.av.by/advertbig/0001/8109/2483.jpg
103901046,8,https://avcdn.av.by/advertbig/0001/8109/2493.jpg
103901046,9,https://avcdn.av.by/advertbig/0001/8109/2498.jpg
